Title:,Trace 1
Model:,N9320B
Serial Number:,CN0323C271
85,382608695.652174,-2.597100830e+01
86,384782608.695652,-2.670464706e+01
87,386956521.739130,-2.718954468e+01
88,389130434.782609,-2.789239883e+01
89,391304347.826087,-2.827623367e+01
90,393478260.869565,-2.843561554e+01
91,395652173.913043,-2.817012405e+01
92,397826086.956522,-2.765550232e+01
93,400000000.000000,-2.704454041e+01
94,402173913.043478,-2.640570450e+01
95,404347826.086957,-2.575260162e+01
96,406521739.130435,-2.503157043e+01
97,408695652.173913,-2.443326950e+01
98,410869565.217391,-2.389075851e+01
99,413043478.260870,-2.326567078e+01
100,415217391.304348,-2.268366241e+01
101,417391304.347826,-2.212086487e+01
102,419565217.391304,-2.148456955e+01
103,421739130.434783,-2.064879990e+01
104,423913043.478261,-1.985800552e+01
105,426086956.521739,-1.899704742e+01
106,428260869.565217,-1.813209534e+01
107,430434782.608696,-1.737193108e+01
108,432608695.652174,-1.664777565e+01
109,434782608.695652,-1.609407425e+01
110,436956521.739130,-1.572922516e+01
111,439130434.782609,-1.548399734e+01
112,441304347.826087,-1.541230965e+01
113,443478260.869565,-1.543672943e+01
114,445652173.913043,-1.547382164e+01
115,447826086.956522,-1.530332947e+01
116,450000000.000000,-1.504718590e+01
117,452173913.043478,-1.458715820e+01
118,454347826.086957,-1.402525711e+01
119,456521739.130435,-1.335278702e+01
120,458695652.173913,-1.264408302e+01
121,460869565.217391,-1.198381996e+01
122,463043478.260870,-1.141628456e+01
123,465217391.304348,-1.088915253e+01
124,467391304.347826,-1.042895889e+01
125,469565217.391304,-1.008480453e+01
126,471739130.434783,-9.909070969e+00
127,473913043.478261,-9.862714767e+00
128,476086956.521739,-9.922784805e+00
129,478260869.565217,-1.025101471e+01
130,480434782.608696,-1.090748024e+01
131,482608695.652174,-1.174583626e+01
132,484782608.695652,-1.285735893e+01
133,486956521.739130,-1.406089211e+01
134,489130434.782609,-1.526768875e+01
135,491304347.826087,-1.547212029e+01
136,493478260.869565,-1.635499573e+01
137,495652173.913043,-1.726709175e+01
138,497826086.956522,-1.801364136e+01
139,500000000.000000,-1.858886719e+01
140,502173913.043478,-1.901517868e+01
141,504347826.086957,-1.912506485e+01
142,506521739.130435,-1.902003479e+01
143,508695652.173913,-1.889954758e+01
144,510869565.217391,-1.877401352e+01
145,513043478.260870,-1.877623367e+01
146,515217391.304348,-1.891535568e+01
147,517391304.347826,-1.926663208e+01
148,519565217.391304,-2.004111481e+01
149,521739130.434783,-2.102143860e+01
150,523913043.478261,-2.222177124e+01
151,526086956.521739,-2.359841537e+01
152,528260869.565217,-2.502470016e+01
153,530434782.608696,-2.634483337e+01
154,532608695.652174,-2.722247696e+01
155,534782608.695652,-2.802217865e+01
156,536956521.739130,-2.836324692e+01
157,539130434.782609,-2.846423340e+01
158,541304347.826087,-2.850275421e+01
159,543478260.869565,-2.839435959e+01
160,545652173.913043,-2.808953094e+01
161,547826086.956522,-2.797668839e+01
162,550000000.000000,-2.754369736e+01
163,552173913.043478,-2.710435104e+01
164,554347826.086957,-2.650767136e+01
165,556521739.130435,-2.573097229e+01
166,558695652.173913,-2.480735397e+01
167,560869565.217391,-2.374586105e+01
168,563043478.260870,-2.280735779e+01
169,565217391.304348,-2.177948380e+01
170,567391304.347826,-2.098480988e+01
171,569565217.391304,-2.053039932e+01
172,571739130.434783,-2.047591019e+01
173,573913043.478261,-2.054221725e+01
174,576086956.521739,-2.097888184e+01
175,578260869.565217,-2.179698563e+01
176,580434782.608696,-2.297585297e+01
177,582608695.652174,-2.407396698e+01
178,584782608.695652,-2.514189911e+01
179,586956521.739130,-2.610208130e+01
180,589130434.782609,-2.671691895e+01
181,591304347.826087,-2.671562576e+01
182,593478260.869565,-2.629703903e+01
183,595652173.913043,-2.575490570e+01
184,597826086.956522,-2.510093307e+01
185,600000000.000000,-2.447904205e+01
186,602173913.043478,-2.383425140e+01
187,604347826.086957,-2.314245224e+01
188,606521739.130435,-2.229924774e+01
189,608695652.173913,-2.148316956e+01
190,610869565.217391,-2.055792618e+01
191,613043478.260870,-1.947677231e+01
192,615217391.304348,-1.839672089e+01
193,617391304.347826,-1.733230209e+01
194,619565217.391304,-1.642133713e+01
195,621739130.434783,-1.576916504e+01
196,623913043.478261,-1.540570831e+01
197,626086956.521739,-1.536030388e+01
198,628260869.565217,-1.551065826e+01
199,630434782.608696,-1.593852615e+01
200,632608695.652174,-1.668062592e+01
201,634782608.695652,-1.759554863e+01
202,636956521.739130,-1.855527496e+01
203,639130434.782609,-1.923134995e+01
204,641304347.826087,-1.967492294e+01
205,643478260.869565,-1.954744339e+01
206,645652173.913043,-1.896903992e+01
207,647826086.956522,-1.821829987e+01
208,650000000.000000,-1.749474335e+01
209,652173913.043478,-1.683608055e+01
210,654347826.086957,-1.648051643e+01
211,656521739.130435,-1.631797028e+01
212,658695652.173913,-1.626839066e+01
213,660869565.217391,-1.637434387e+01
214,663043478.260870,-1.678612900e+01
215,665217391.304348,-1.749060059e+01
216,667391304.347826,-1.850806046e+01
217,669565217.391304,-1.986882019e+01
218,671739130.434783,-2.130572891e+01
219,673913043.478261,-2.269889832e+01
220,676086956.521739,-2.414884949e+01
221,678260869.565217,-2.534222031e+01
222,680434782.608696,-2.620308304e+01
223,682608695.652174,-2.687468719e+01
224,684782608.695652,-2.699890900e+01
225,686956521.739130,-2.706707001e+01
226,689130434.782609,-2.692333221e+01
227,691304347.826087,-2.677481079e+01
228,693478260.869565,-2.675794983e+01
229,695652173.913043,-2.664704132e+01
230,697826086.956522,-2.677257538e+01
231,700000000.000000,-2.682846832e+01
232,702173913.043478,-2.686152267e+01
233,704347826.086957,-2.683926773e+01
234,706521739.130435,-2.661945724e+01
235,708695652.173913,-2.647690964e+01
236,710869565.217391,-2.621253586e+01
237,713043478.260870,-2.603896713e+01
238,715217391.304348,-2.592242050e+01
239,717391304.347826,-2.593783569e+01
240,719565217.391304,-2.601580811e+01
241,721739130.434783,-2.636878586e+01
242,723913043.478261,-2.681835938e+01
243,726086956.521739,-2.732138824e+01
244,728260869.565217,-2.778310776e+01
245,730434782.608696,-2.818340683e+01
246,732608695.652174,-2.826751709e+01
247,734782608.695652,-2.814574432e+01
248,736956521.739130,-2.798455048e+01
249,739130434.782609,-2.763117599e+01
250,741304347.826087,-2.741746140e+01
251,743478260.869565,-2.703023148e+01
252,745652173.913043,-2.684994507e+01
253,747826086.956522,-2.666688156e+01
254,750000000.000000,-2.650154877e+01
255,752173913.043478,-2.633098984e+01
256,754347826.086957,-2.605593109e+01
257,756521739.130435,-2.571442413e+01
258,758695652.173913,-2.523344421e+01
259,760869565.217391,-2.467361832e+01
260,763043478.260870,-2.402007675e+01
261,765217391.304348,-2.329393768e+01
262,767391304.347826,-2.239572144e+01
263,769565217.391304,-2.163943481e+01
264,771739130.434783,-2.091972733e+01
265,773913043.478261,-2.032958984e+01
266,776086956.521739,-1.998308182e+01
267,778260869.565217,-1.986831665e+01
268,780434782.608696,-1.981990814e+01
269,782608695.652174,-1.986273956e+01
270,784782608.695652,-2.018363571e+01
271,786956521.739130,-2.057009125e+01
272,789130434.782609,-2.098359680e+01
273,791304347.826087,-2.150024796e+01
274,793478260.869565,-2.187616348e+01
275,795652173.913043,-2.209261322e+01
276,797826086.956522,-2.210256577e+01
277,800000000.000000,-2.204174805e+01
278,802173913.043478,-2.182040405e+01
279,804347826.086957,-2.153767776e+01
280,806521739.130435,-2.115709305e+01
281,808695652.173913,-2.074184036e+01
282,810869565.217391,-2.030591202e+01
283,813043478.260870,-1.994647217e+01
284,815217391.304348,-1.952090073e+01
285,817391304.347826,-1.925437546e+01
286,819565217.391304,-1.892608261e+01
287,821739130.434783,-1.866855621e+01
288,823913043.478261,-1.851961899e+01
289,826086956.521739,-1.853279877e+01
290,828260869.565217,-1.860755539e+01
291,830434782.608696,-1.883089447e+01
292,832608695.652174,-1.923471451e+01
293,834782608.695652,-1.978744888e+01
294,836956521.739130,-2.043476486e+01
295,839130434.782609,-2.120190811e+01
296,841304347.826087,-2.192146683e+01
297,843478260.869565,-2.255190659e+01
298,845652173.913043,-2.308684921e+01
299,847826086.956522,-2.339575577e+01
300,850000000.000000,-2.361921310e+01
301,852173913.043478,-2.376195526e+01
302,854347826.086957,-2.371511078e+01
303,856521739.130435,-2.370927811e+01
304,858695652.173913,-2.367734909e+01
305,860869565.217391,-2.380365753e+01
306,863043478.260870,-2.398407364e+01
307,865217391.304348,-2.429417801e+01
308,867391304.347826,-2.473922729e+01
309,869565217.391304,-2.526184464e+01
310,871739130.434783,-2.590036011e+01
311,873913043.478261,-2.674969864e+01
312,876086956.521739,-2.753938675e+01
313,878260869.565217,-2.831260681e+01
314,880434782.608696,-2.909401703e+01
315,882608695.652174,-2.980566406e+01
316,884782608.695652,-3.028729630e+01
317,886956521.739130,-3.060943222e+01
318,889130434.782609,-3.066073990e+01
319,891304347.826087,-3.054309082e+01
320,893478260.869565,-3.026541901e+01
321,895652173.913043,-2.993908310e+01
322,897826086.956522,-2.954375458e+01
323,900000000.000000,-2.894609070e+01
324,902173913.043478,-2.865533829e+01
325,904347826.086957,-2.830071640e+01
326,906521739.130435,-2.786072540e+01
327,908695652.173913,-2.729364777e+01
328,910869565.217391,-2.673332977e+01
329,913043478.260870,-2.613472366e+01
330,915217391.304348,-2.567955780e+01
331,917391304.347826,-2.519704819e+01
332,919565217.391304,-2.489563370e+01
333,921739130.434783,-2.477565002e+01
334,923913043.478261,-2.467922211e+01
335,926086956.521739,-2.464739990e+01
336,928260869.565217,-2.470980072e+01
337,930434782.608696,-2.468733215e+01
338,932608695.652174,-2.462564087e+01
339,934782608.695652,-2.465110397e+01
340,936956521.739130,-2.443571472e+01
341,939130434.782609,-2.415748215e+01
342,941304347.826087,-2.378090668e+01
343,943478260.869565,-2.329970169e+01
344,945652173.913043,-2.302233505e+01
345,947826086.956522,-2.264021683e+01
346,950000000.000000,-2.226655960e+01
347,952173913.043478,-2.201076508e+01
348,954347826.086957,-2.172007751e+01
349,956521739.130435,-2.140892410e+01
350,958695652.173913,-2.113717270e+01
351,960869565.217391,-2.110032654e+01
352,963043478.260870,-2.102554321e+01
353,965217391.304348,-2.099305725e+01
354,967391304.347826,-2.087521362e+01
355,969565217.391304,-2.076559830e+01
356,971739130.434783,-2.072518921e+01
357,973913043.478261,-2.074684525e+01
358,976086956.521739,-2.084200287e+01
359,978260869.565217,-2.094010925e+01
360,980434782.608696,-2.115238953e+01
361,982608695.652174,-2.142083359e+01
362,984782608.695652,-2.170827103e+01
363,986956521.739130,-2.195705032e+01
364,989130434.782609,-2.207075882e+01
365,991304347.826087,-2.215967560e+01
366,993478260.869565,-2.215937424e+01
367,995652173.913043,-2.205619049e+01
368,997826086.956522,-2.199713898e+01
369,1000000000.000000,-2.199518585e+01
370,1002173913.043478,-2.198883820e+01
371,1004347826.086957,-2.197228622e+01
372,1006521739.130435,-2.192724228e+01
373,1008695652.173913,-2.201112747e+01
374,1010869565.217391,-2.205576324e+01
375,1013043478.260870,-2.217020798e+01
376,1015217391.304348,-2.234547043e+01
377,1017391304.347826,-2.265250397e+01
378,1019565217.391304,-2.298341370e+01
379,1021739130.434783,-2.338047791e+01
380,1023913043.478261,-2.370664215e+01
381,1026086956.521739,-2.420866776e+01
382,1028260869.565217,-2.480315781e+01
383,1030434782.608696,-2.540423584e+01
384,1032608695.652174,-2.595139694e+01
385,1034782608.695652,-2.658355331e+01
386,1036956521.739130,-2.704497910e+01
387,1039130434.782609,-2.747969818e+01
388,1041304347.826087,-2.792350769e+01
389,1043478260.869565,-2.825867462e+01
390,1045652173.913043,-2.861031723e+01
391,1047826086.956522,-2.878876495e+01
392,1050000000.000000,-2.884078217e+01
393,1052173913.043478,-2.901654053e+01
394,1054347826.086957,-2.907444382e+01
395,1056521739.130435,-2.915258026e+01
396,1058695652.173913,-2.917023468e+01
397,1060869565.217391,-2.920195389e+01
398,1063043478.260870,-2.925868607e+01
399,1065217391.304348,-2.927381134e+01
400,1067391304.347826,-2.946410751e+01
401,1069565217.391304,-2.959241867e+01
402,1071739130.434783,-2.995365143e+01
403,1073913043.478261,-3.037848282e+01
404,1076086956.521739,-3.068751907e+01
405,1078260869.565217,-3.124407196e+01
406,1080434782.608696,-3.168988037e+01
407,1082608695.652174,-3.229407120e+01
408,1084782608.695652,-3.286592102e+01
409,1086956521.739130,-3.345564270e+01
410,1089130434.782609,-3.376243210e+01
411,1091304347.826087,-3.405305862e+01
412,1093478260.869565,-3.411555481e+01
413,1095652173.913043,-3.417046738e+01
414,1097826086.956522,-3.431849670e+01
415,1100000000.000000,-3.431236267e+01
416,1102173913.043478,-3.405143738e+01
417,1104347826.086957,-3.343283844e+01
418,1106521739.130435,-3.297698593e+01
419,1108695652.173913,-3.234477234e+01
420,1110869565.217391,-3.150803757e+01
421,1113043478.260870,-3.053413773e+01
422,1115217391.304348,-2.983437347e+01
423,1117391304.347826,-2.891226959e+01
424,1119565217.391304,-2.815645599e+01
425,1121739130.434783,-2.748405457e+01
426,1123913043.478261,-2.684559250e+01
427,1126086956.521739,-2.641701126e+01
428,1128260869.565217,-2.603212738e+01
429,1130434782.608696,-2.561616898e+01
430,1132608695.652174,-2.544692993e+01
431,1134782608.695652,-2.521172714e+01
432,1136956521.739130,-2.497476578e+01
433,1139130434.782609,-2.469886398e+01
434,1141304347.826087,-2.424774170e+01
435,1143478260.869565,-2.392839432e+01
436,1145652173.913043,-2.357714081e+01
437,1147826086.956522,-2.315401840e+01
438,1150000000.000000,-2.287240982e+01
439,1152173913.043478,-2.258692932e+01
440,1154347826.086957,-2.244728088e+01
441,1156521739.130435,-2.230575180e+01
442,1158695652.173913,-2.213535309e+01
443,1160869565.217391,-2.211235428e+01
444,1163043478.260870,-2.204188156e+01
445,1165217391.304348,-2.217863083e+01
446,1167391304.347826,-2.238326645e+01
447,1169565217.391304,-2.269786453e+01
448,1171739130.434783,-2.310863495e+01
449,1173913043.478261,-2.338615799e+01
450,1176086956.521739,-2.364971161e+01
451,1178260869.565217,-2.384120560e+01
452,1180434782.608696,-2.410226822e+01
453,1182608695.652174,-2.428501511e+01
454,1184782608.695652,-2.449895096e+01
455,1186956521.739130,-2.463755417e+01
456,1189130434.782609,-2.470446396e+01
457,1191304347.826087,-2.479068756e+01
458,1193478260.869565,-2.483860016e+01
459,1195652173.913043,-2.488494110e+01
460,1197826086.956522,-2.491501999e+01
461,1200000000.000000,-2.508565521e+01
